name,description,latitude,longitude,state,image_url,type
Ernest L. Blumenschein House,"The Ernest L. Blumenschein House is a historic house museum and art gallery at 222 Ledoux Street in Taos, New Mexico. It was a home of painter Ernest L. Blumenschein (1874-1960), a co-founder of the Taos Society of Artists and one of the Taos Six. It was declared a National Historic Landmark in 1965.",36.40583333,-105.57611111,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Ernest_L._Blumenschein_House.jpg/330px-Ernest_L._Blumenschein_House.jpg,Manmade
Carlsbad Irrigation District,"The Carlsbad Irrigation District, also known as Carlsbad Reclamation Project or Irrigation system of the Pecos Irrigation and Improvement Company, is a major early water reclamation project located near Carlsbad in southeastern New Mexico. Begun in the 1880s, it is now managed by the United States Bureau of Reclamation, and provides irrigation water to a large area around Carlsbad, diverted from the Pecos River and the Black River. The late 19th and early 20th-century elements of the project were designated a National Historic Landmark District in 1964.",32.4919,-104.2524,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Carlsbad_Irrigation_District%2C_Avalon_Dam%2C_On_Pecos_River%2C_4_miles_North_of_Carlsbad%2C_Carlsbad_vicinity_%28Eddy_County%2C_New_Mexico%29.jpg/330px-Carlsbad_Irrigation_District%2C_Avalon_Dam%2C_On_Pecos_River%2C_4_miles_North_of_Carlsbad%2C_Carlsbad_vicinity_%28Eddy_County%2C_New_Mexico%29.jpg,Manmade
Kit Carson House,"The Kit Carson House is a historic house museum at 113 Kit Carson Road in central Taos, New Mexico. Built in 1825, it was from 1843 until his death the home of frontiersman Kit Carson (1809-1868). An example of Spanish Colonial architecture, it is now owned by the local Masonic fraternity, and serves as a museum dedicated to Carson's life. It was designated a National Historic Landmark in 1963.",36.40694444,-105.57222222,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Kit_Carson_House_in_Taos%2C_NM.jpg/330px-Kit_Carson_House_in_Taos%2C_NM.jpg,Manmade
Cumbres and Toltec Scenic Railroad,"The Cumbres and Toltec Scenic Railroad, often abbreviated as the C&TSRR, is a 3 ft narrow-gauge heritage railroad that operates on 64 miles (103 km) of track between Antonito, Colorado, and Chama, New Mexico, in the United States. The railroad is named for two geographical features along the route: the 10,015-foot (3,053 m)-high Cumbres Pass and the Toltec Gorge. Originally part of the Denver and Rio Grande Western Railroad's narrow-gauge network, the line has been jointly owned by the states of Colorado and New Mexico since 1970.",36.9,-106.58333333,New Mexico,https://upload.wikimedia.org/wikipedia/en/c/c9/Cumbres_and_Toltec_Scenic_Railroad.png,Manmade
El Santuario de Chimayo,"El Santuario de Chimayó is a Roman Catholic church in Chimayo, New Mexico, United States. This shrine, a National Historic Landmark, is famous for the story of its founding and as a contemporary pilgrimage site. It receives almost 300,000 visitors per year and has been called ""no doubt the most important Catholic pilgrimage center in the United States.""",35.98972222,-105.92722222,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Santuario_Chimayo.jpg/330px-Santuario_Chimayo.jpg,Manmade
Folsom site,"Folsom site or Wild Horse Arroyo, designated by the Smithsonian trinomial 29CX1, is a major archaeological site about 8 miles (13 km) west of Folsom, New Mexico. It is the type site for the Folsom tradition, a Paleo-Indian cultural sequence dating to between 11000 BC and 10000 BC. The Folsom site was excavated in 1926 and found to have been a marsh-side kill site or camp where 32 bison had been killed using distinctive tools, known as Folsom points. This site is significant because it was the first time that artifacts indisputably made by humans were found directly associated with faunal remains from an extinct form of bison from the Late Pleistocene. The information culled from this site was the first of a set of discoveries that would allow archaeologists to revise their estimations for the time of arrival of Native Americans on the North American continent.",36.8450241,-103.9177446,New Mexico,https://upload.wikimedia.org/wikipedia/commons/f/f8/Folsom_point.png,Manmade
Fort Bayard Historic District,"The Fort Bayard Historic District encompasses the area that was the location of Fort Bayard, a United States Army military installation north of present-day Santa Clara, New Mexico. Founded in 1866, the fort at first provided security against Native American attacks on settlers during the settlement of the region in the 19th century. It was then converted into the army's first tuberculosis sanitarium, and later became a VA hospital. The property is now the Fort Bayard Medical Center, a long-term nursing care facility operated by the state of New Mexico. The only surviving 19th-century elements of the fort are some of its landscaping, and the Fort Bayard National Cemetery. The site was designated a National Historic Landmark District in 2004.",32.79638889,-108.14888889,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Ft._Bayard.jpg/330px-Ft._Bayard.jpg,Manmade
Glorieta Pass Battlefield,"The Glorieta Pass Battlefield was the site of an American Civil War battle that ended Confederate ambitions to cut off the West from the Union. The Battle of Glorieta Pass took place on March 26–28, 1862, at Glorieta Pass, on the Santa Fe Trail between the Pecos River and Santa Fe, New Mexico. The pass, and the battlefield, are now bisected by Interstate 25. Two portions of the battlefield, now publicly owned and operated by the National Park Service as part of Pecos National Historical Park, were declared a National Historic Landmark in 1961.",35.56,-105.78555556,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/GP_Battlefield.jpg/330px-GP_Battlefield.jpg,Manmade
Hawikuh Ruins,"Hawikuh, was one of the largest of the Zuni pueblos at the time of the Spanish entrada. It was founded around 1400 AD. It was the first pueblo to be visited and conquered by Spanish explorers. The Spanish chroniclers referred to it as Cevola, Tzibola, or Cibola.",34.93222222,-108.98455556,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Hawikuh_church.jpg/330px-Hawikuh_church.jpg,Manmade
Peter and Henriette Wyeth Hurd House,"The Peter and Henriette Wyeth Hurd House is a historic house at 129 La Mancha Lane in San Patricio, New Mexico. It was listed on the National Register of Historic Places in 2014, and was designated a National Historic Landmark in 2024.",33.40361111,-105.32972222,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Wyeth-Hurd_house_from_S_1_long.JPG/330px-Wyeth-Hurd_house_from_S_1_long.JPG,Manmade
"Las Trampas, New Mexico","Las Trampas or just Trampas, is an unincorporated hamlet in Taos County, New Mexico. Founded in 1751 to settle the Las Trampas Land Grant, its center retains the original early Spanish colonial defensive layout as well as the 18th-century San José de Gracia Church, one of the finest surviving examples of Spanish colonial church architecture in the United States. The village center was designated a National Historic Landmark District in 1967. The population in 2023 was 43.",36.13111111,-105.75888889,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Las_Trampas_Historic_District_018.JPG/330px-Las_Trampas_Historic_District_018.JPG,Manmade
"Lincoln Historic District (Lincoln, New Mexico)","Lincoln Historic District is a historic district encompassing the community of Lincoln, New Mexico. The district was added to the National Register of Historic Places in 1966. The historic district contains 48 structures, some privately held, 12 miles (19 km) east of Capitan and 57 miles (92 km) west of Roswell along U.S. Route 380.",33.49472222,-105.38222222,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Iglesia_de_San_Juan_Bautista%2C_U.S._Highway_380%2C_Lincoln_%28Lincoln_County%2C_New_Mexico%29.jpg/330px-Iglesia_de_San_Juan_Bautista%2C_U.S._Highway_380%2C_Lincoln_%28Lincoln_County%2C_New_Mexico%29.jpg,Manmade
Los Alamos National Laboratory,"Los Alamos National Laboratory is one of the sixteen research and development laboratories of the United States Department of Energy (DOE), located a short distance northwest of Santa Fe, New Mexico, in the American southwest. Best known for its central role in helping develop the first atomic bomb, LANL is one of the world's largest and most advanced scientific institutions.",35.87555556,-106.32416667,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Los_Alamos_aerial_view.jpeg/330px-Los_Alamos_aerial_view.jpeg,Manmade
Mabel Dodge Luhan House,"The Mabel Dodge Luhan House, also known as the Big House, is a historic house at 240 Morada Lane in Taos, New Mexico, United States. It was designated a National Historic Landmark in 1991. It is now used as a hotel and conference center.",36.40805556,-105.56444444,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/MD_Lujan_House.jpg/330px-MD_Lujan_House.jpg,Manmade
Manuelito Complex,"The Manuelito Complex, also known as Manuelito Canyon Historic District, is a complex of archaeological sites in central western New Mexico. Located in and around Manuelito Canyon, roughly midway between Gallup, New Mexico and Lupton, Arizona, it includes an important collection of Ancestral Pueblo ruins, with an estimated occupation period of 700-1350 AD. The area was designated a National Historic Landmark in 1964.",35.4219675,-108.9939784,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/New_Mexico-Manuelito_Canyon.jpg/330px-New_Mexico-Manuelito_Canyon.jpg,Manmade
Mesilla Plaza,"Mesilla Plaza is the central plaza in the small town of Mesilla in far southern New Mexico. The plaza and a number of its surrounding buildings are a National Historic Landmark District, significant for its role in the transfers of power that brought first the original New Mexico Territory and later the Gadsden Purchase into United States control. The most notable building facing the plaza is the Basilica of San Albino, which has been on the plaza since its establishment in 1851. The plaza was declared a National Historic Landmark in 1961.",32.27431083,-106.795462,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/MesillaPlaza.jpg/330px-MesillaPlaza.jpg,Manmade
National Park Service Southwest Regional Office,"The National Park Service Southwest Regional Office, also known as National Park Service Region III Headquarters Building, is located at 1100 Old Santa Fe Trail in Santa Fe, New Mexico. The office provides support services for Park Service properties throughout the intermountain region of the American Southwest. The building, designed by NPS architect Cecil J. Doty, it is a traditional adobe building, built the 1930s by crews of the Civilian Conservation Corps. It is the largest adobe office building in the nation, and a masterpiece of Spanish Pueblo Revival architecture. It was designated a National Historic Landmark in 1987. It is open to the public during normal business hours; tours are not normally given.",35.66694444,-105.9225,New Mexico,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/NPS_SWOffice2.jpg/330px-NPS_SWOffice2.jpg,Manmade
